n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
12,4,16,95,437,18,pkps,0.06872194880480638,0.01
12,4,16,95,437,18,ens,0.056669881868194286,
12,4,16,95,437,19,sample,0.07656118270504637,
12,4,16,95,437,19,irt,0.09021239577512721,
12,4,16,95,437,19,dkps,0.08068435175685704,
12,4,16,95,437,19,pkps,0.08057449064937383,0.01
12,4,16,95,437,19,ens,0.06013252608059516,
16,0,16,95,437,0,sample,0.07340118029627844,
16,0,16,95,437,0,irt,0.07235382103444372,
16,0,16,95,437,0,dkps,0.0954034623674637,
16,0,16,95,437,0,pkps,0.09481643832346762,0.04
16,0,16,95,437,0,ens,0.06861135227310076,
16,0,16,95,437,1,sample,0.06977598458388536,
16,0,16,95,437,1,irt,0.06870478390254363,
16,0,16,95,437,1,dkps,0.0870023600398959,
16,0,16,95,437,1,pkps,0.08817323921094972,0.01
16,0,16,95,437,1,ens,0.0579388163928987,
16,0,16,95,437,2,sample,0.07628718535469108,
16,0,16,95,437,2,irt,0.07386821798149136,
16,0,16,95,437,2,dkps,0.0928393851952155,
16,0,16,95,437,2,pkps,0.09219957713412101,0.02
16,0,16,95,437,2,ens,0.06379030786647442,
16,0,16,95,437,3,sample,0.07001234493556545,
16,0,16,95,437,3,irt,0.06839949780912002,
16,0,16,95,437,3,dkps,0.08473341814272105,
16,0,16,95,437,3,pkps,0.08554301915099546,0.01
16,0,16,95,437,3,ens,0.056209630448112016,
16,0,16,95,437,4,sample,0.07689690473322895,
16,0,16,95,437,4,irt,0.07636936057899744,
16,0,16,95,437,4,dkps,0.08873405258442232,
